	Date	High	Low	Open	Close	Volume	Adj Close	Awesome	KAMA	MFI	ROC	RSI	Stochastic	Stochastic Signal	TSIIndicator	Ultimate	WilliamsRI	kama	ADI	ChaikinMF	EOM	ForceIndex	NVI	OBV	EoM	VPT	BolllingerHigh	BollingerHighIndicator	BollingerLow	BollingerLowIndicator	BollingerBandMovingAverage	DonchianHigh	DonchianHighIndicator	DonchianLow	DonchianLowIndicator	KeltnerChannelCentral	KeltnerChannelHigh	KeltnerChannelHighIndicator	KeltnerChannelLow	KeltnerChannelLowIndicator	AroonIndicator	AroonUp	CCI	DPO	EMA	Ichimoku_A	Ichimoku_B	KST	KSTSignal	MACD	MACDDiff	MACDSignal	MassIndex	PSAR_Down	PSAR_DownIndicator	PSAR_Up	PSAR_UpIndicator	TRIX	VortexIndicatorNeg	VortexIndicatorPos	CumulativeReturn	DailyLogReturn	DailyReturn
32	2019-10-23	9.149999618530273	8.930000305175781	8.979999542236328	9.140000343322754	47584900.0	9.131721496582031	0.013030318057898782	8.852817773108834	65.08857428261597	6.7756997111458785	57.72461142693065	98.90117836437491	84.8610238892466	18.951270845827185	59.00240641172316	-1.0988216356250864	8.852817773108834	52934502.12636326	-0.058695393074724274	0.0947776341928959	2038326.3409734694	1078.8172150943478	118801900.0	0.01824266614806371	2174567.0165105746	9.262786405556447	0.0	8.271213705069773	0.0	8.76700005531311	9.140000343322754	1.0	8.279999732971191	0.0	8.8553334236145	8.8553334236145	1.0	8.586333370208738	0.0	56.00000000000001	4.0	97.99403095955807	-0.4870003223419186	8.892481740983856	8.87749981880188	8.889999866485596	-72.71342670043998	-108.49659337571379	0.006574342083025542			17.264613688116178		0.0	8.551080898932769	0.0		0.8547482446935896	1.1340780515639322	2.0089319688552987	0.8791256658526425	0.8830013245125112
33	2019-10-24	9.149999618530273	8.880000114440918	9.119999885559082	8.949999809265137	34131700.0	8.941892623901367	0.017176437377930398	8.859388260886112	57.825117427422285	8.091788621997004	51.70950933522946	78.02199529660324	90.03501780594486	17.97489523313273	52.98288849190107	-21.978004703396756	8.859388260886112	36500675.99387293	-0.05561782140428364	-0.01977637607090516	820702.4025066351	1056.3909744686325	84670200.0	0.013769208388797064	-289347.7863971385	9.253041691636595	0.0	8.273958354139774	0.0	8.763500022888184	9.140000343322754	0.0	8.279999732971191	0.0	8.912000052134193	8.912000052134193	0.0	8.637000052134193	0.0	52.0	4.0	74.79145114061505	-0.41349964141845774	8.90133067456559	8.884999752044678	8.889999866485596	-62.681478276615124	-100.99613229243204	0.010675689711849401	0.055181895378040566	-0.044506205666191165	18.31748702925883		0.0	8.609999656677246	0.0		0.8586952803491277	1.0407607625247488	-0.11160969686674349	-2.1006912053116444	-2.078780382064449
34	2019-10-25	9.09000015258789	8.920000076293945	8.920000076293945	9.0	42159700.0	8.99184799194336	0.0097940809586472	8.863061957817852	64.19205513682081	7.784426213593341	53.094687203225504	83.51652267230068	86.81323211109293	17.51926630286152	54.49944854655882	-16.48347732769932	8.863061957817852	34020637.99165143	-0.04263208201649176	-0.004032188584159163	1004601.0651949181	1056.3909744686325	126829900.0	0.015557206246587088	-473993.1298943236	9.246815437755766	0.0	8.2761846118353	0.0	8.761500024795533	9.140000343322754	0.0	8.279999732971191	0.0	8.935666720072424	8.935666720072424	0.0	8.67766672770182	0.0	48.0	4.0	80.1484253127501	-0.31150021553039586	8.916510570786269	8.884999752044678	8.889999866485596	-54.2853570809165	-92.55158641322014	0.0177559551809523	0.04980972867771477	-0.03205377349676247	19.295350922290268		0.0	8.67479965209961	0.0		0.8614124744736651	1.0679347769749867	0.4464281437804418	0.5571066360613663	0.5586613608986157
35	2019-10-28	9.119999885559082	8.989999771118164	9.020000457763672	9.069999694824219	31754900.0	9.061783790588379	0.03367639429428948	8.874573835864622	71.23730121845134	7.337276917796771	55.039098369903684	91.2087981186413	84.24910536251507	17.6046344570822	54.45676882678266	-8.791201881358703	8.874573835864622	41348620.1601582	0.004351549533638142	0.020469182799236704	1178634.242906156	1064.6073128939506	158584800.0	0.02351812665678409	482511.4325678346	9.266020151367902	0.0	8.269979909667255	0.0	8.768000030517578	9.140000343322754	0.0	8.279999732971191	0.0	8.96799999872843	8.96799999872843	0.0	8.71799999872843	0.0	44.0	8.0	96.1904840285242	0.0320001602172848	8.940124282176722	8.84749984741211	8.889999866485596	-44.37544518307442	-83.6692642164689	0.028684845888523824	0.04859089550822904	-0.019906049619705213	20.19899995713154		0.0	8.73182364807129	0.0		0.8210224471063032	1.1676133869847314	1.2276747344746042	0.774765314410164	0.777774386935759
36	2019-10-29	9.140000343322754	8.930000305175781	9.010000228881836	9.069999694824219	45759000.0	9.061783790588379	0.07882350192350529	8.880008915336466	69.25790091955707	3.068176116332659	55.039098369903684	90.47619047619048	88.40050375571082	17.674041795530023	57.48256883115481	-9.523809523809524	8.880008915336466	56601343.086030476	0.07070299753801539	-0.009178296338829923	1010257.922490991	1064.6073128939506	204343800.0	0.025124542039455834	246981.4787970649	9.300073677629968	0.0	8.281926387219887	0.0	8.791000032424927	9.140000343322754	0.0	8.279999732971191	0.0	8.992000007629391	8.992000007629391	0.0	8.752000045776365	0.0	40.0	4.0	82.6090641759189	-0.07099976539611852	8.960105114891721	8.837499856948853	8.889999866485596	-34.34497856816813	-74.3721561551925	0.03692047426752154	0.0454612191097814	-0.008540744842259862	21.107781434014225		0.0	8.782004764526368	0.0		0.7833329006478097	1.1555556556324793	1.2276747344746042	0.0	0.0
37	2019-10-30	10.369999885559082	9.710000038146973	9.779999732971191	10.109999656677246	215943400.0	10.100841522216797	0.25911763135124666	9.089938718569995	77.69464786746151	15.94035948489777	73.77282371848894	85.47484723895296	89.05327861126159	24.165196279115968	69.37339631172433	-14.525152761047039	9.089938718569995	102407329.73458695	0.10529895707757143	0.307163639855493	32948953.61390842	1064.6073128939506	420287200.0	0.04166309950409368	24760874.897335432	9.623140827324626	1.0	8.118859180304767	1.0	8.871000003814697	10.109999656677246	1.0	8.279999732971191	0.0	9.104666678110757	9.104666678110757	1.0	8.821666685740151	0.0	36.0	100.0	313.1509486551464	0.01900033950805735	9.13701196747411	9.397499799728394	9.304999828338623	-13.802440653764156	-63.51383282149337	0.12591510343857415	0.1075646786246672	0.01835042481390694	22.305030585208385		0.0	8.826164147006837	0.0		0.7100210215009816	1.1343281639717746	12.83481711645289	10.855276859332896	11.466372622333187
38	2019-10-31	10.210000038146973	9.859999656677246	10.050000190734863	9.979999542236328	86633900.0	9.970959663391113	0.44135292838601536	9.190807155956822	67.0488818854428	12.260957894475995	69.85468532073529	77.84089246564876	84.59731006026408	27.664575795042285	62.746673791131265	-22.159107534351236	9.190807155956822	75179411.19027385	0.02255522647403037	-0.0020200429182035875	26633043.538426787	1050.9179877494691	333653300.0	0.026947829649599915	23646887.034138557	9.823532390375018	1.0	8.045467567663312	1.0	8.934499979019165	10.109999656677246	0.0	8.279999732971191	0.0	9.20599997838338	9.20599997838338	1.0	8.9089999516805	0.0	32.0	96.0	248.97023977257282	-0.0345003604888916	9.266702363591374	9.397499799728394	9.304999828338623	2.960082457401075	-51.56522611482548	0.18383493080022362	0.13238760478905334	0.051447326011170275	23.47813845221222		0.0	8.930000305175781	0.0		0.8271333034084148	1.140043610247344	11.383922988244798	-1.2941954618382212	-1.2858567641499175
39	2019-11-01	10.390000343322754	10.0600004196167	10.079999923706055	10.380000114440918	82053300.0	10.370597839355469	0.6580000316395473	9.401369006212159	73.08756342797243	16.629219767933527	74.36598396894489	99.43818960538258	87.5846431033281	32.18832825755209	65.87928711687259	-0.5618103946174213	9.401369006212159	152259668.94653776	0.12144683785100578	0.07641394281902533	27517089.74026223	1093.0390113688438	415706600.0	0.03262619935173909	2174726.4110244447	10.096886024778895	1.0	7.953113975221107	1.0	9.025	10.380000114440918	1.0	8.279999732971191	0.0	9.333333333333332	9.333333333333332	1.0	9.018333371480304	0.0	28.000000000000004	100.0	243.42196782662947	0.014999961853026988	9.43797894064515	9.40750002861023	9.315000057220459	22.85303802168876	-38.03989237096953	0.2590276055095728	0.16606422359872203	0.0929633819108508	24.617561799916835		0.0	9.131600246429443	0.0		0.7651988550313503	1.1467502407677057	15.848215069735838	3.9297844307611296	4.0080219494174285
40	2019-11-04	10.949999809265137	10.420000076293945	10.420000076293945	10.930000305175781	97780000.0	10.920100212097168	0.9438530024360219	9.827594566461604	75.30784215606586	20.90708353205944	79.01602186806832	99.14532039379411	92.14146748827515	37.80475716396287	71.71286259443465	-0.8546796062058926	9.827594566461604	242660225.56872958	0.19360374274804196	0.24933487897429624	31268793.87023262	1093.0390113688438	513486600.0	0.04929548402417871	8469737.208434608	10.475915457312453	1.0	7.811084531243456	1.0	9.143499994277954	10.930000305175781	1.0	8.279999732971191	0.0	9.521000003814695	9.521000003814695	1.0	9.189000034332272	0.0	24.0	100.0	236.570756803081	-0.1834999561309818	9.667520689034479	9.754999876022339	9.59499979019165	49.70949266756363	-22.964501479591622	0.3588620227848125	0.21271891269916937	0.14614311008564312	25.834549825388518		0.0	9.332944261932372	0.0		0.6838962538995416	1.2087473347366058	21.986610029481945	5.163044134649919	5.298653031512868
41	2019-11-05	10.970000267028809	10.720000267028809	10.920000076293945	10.970000267028809	71381700.0	10.960063934326172	1.259970639733707	10.131223031985432	76.03172911365968	22.4330381732624	79.309977792988	100.0	99.52783666639222	41.97772570731486	74.94770579663273	-0.0	10.131223031985432	314041925.5687296	0.28394841735885057	0.056036884891109195	27209718.35691428	1097.0391502103698	584868300.0	0.04790160698689445	5442254.882729533	10.768323491378304	1.0	7.787676550583366	1.0	9.278000020980835	10.970000267028809	1.0	8.350000381469727	0.0	9.718666680653888	9.718666680653888	1.0	9.406666787465412	0.0	20.0	100.0	189.3965940607392	-0.488000059127808	9.867902162572067	9.765000104904175	9.605000019073486	74.14600778640022	-6.646786536609379	0.4361811555239452	0.23203043635064163	0.20415071917330357	25.799172140204394		0.0	9.62401426045227	0.0		0.7108905805325845	1.221781916450595	22.43303817326241	0.36529685194928163	0.3659648740731214
42	2019-11-06	11.100000381469727	10.789999961853027	10.930000305175781	11.020000457763672	78002300.0	11.010018348693848	1.3961177377139808	10.365796361026081	77.45814040043251	25.36974409088093	79.6929246770527	96.78715259359123	98.64415766246175	45.26279268798925	75.19821182455955	-3.212847406408766	10.365796361026081	351785066.8449287	0.28570970067115836	0.03974243374583326	23879777.145606246	1097.0391502103698	662870600.0	0.049362552343644964	616758.8202411429	11.019122953378984	1.0	7.803877096212082	1.0	9.411500024795533	11.020000457763672	1.0	8.449999809265137	0.0	9.908333365122475	9.908333365122475	1.0	9.587333361307778	0.0	16.0	100.0	158.28642466395198	-0.3514996051788337	10.045148054140006	9.84000015258789	9.670000076293945	97.83331384346226	11.188190365621443	0.49577671740925133	0.23330079858875818	0.26247591882049315	25.80316912224966		0.0	9.893211461767578	0.0		0.695145225111515	1.2233006454614004	22.991076013909595	0.45475466352495886	0.4557902417299253
43	2019-11-07	11.319999694824219	11.09000015258789	11.100000381469727	11.289999961853027	71082300.0	11.279773712158203	1.5782059921937837	10.705703200870312	79.21665266601713	24.613680341646965	81.66627538501074	98.89299879893343	98.56005046417486	48.629819054382146	77.25729892906593	-1.1070012010665669	10.705703200870312	404324286.295777	0.30974944425277895	0.08412758725003933	23210121.231881183	1123.9175544045124	733952900.0	0.054273124839291045	2097104.453603285	11.292652510401554	0.0	7.8143475544482985	0.0	9.553500032424926	11.289999961853027	1.0	8.720000267028809	0.0	10.132333374023435	10.132333374023435	1.0	9.815333366394041	0.0	12.0	100.0	150.93312155506766	-0.4134996891021725	10.236663732249701	9.952499866485596	9.779999732971191	125.17640466777489	31.128386115476044	0.5583569418061867	0.23670481838855478	0.3216521234176319	25.640373673252387		0.0	10.134569245708008	0.0	0.5056784793031338	0.6509431568742012	1.247169701660095	26.00446332350601	2.4205529518621205	2.450086142230057
44	2019-11-08	11.550000190734863	11.140000343322754	11.229999542236328	11.520000457763672	62480600.0	11.509565353393555	1.7419118460486924	11.009051406151306	84.73793445364943	26.039387582513957	83.16689816907403	98.97960110470498	98.21991749907652	51.87337544526921	81.02581815083725	-1.020398895295013	11.009051406151306	457661461.8398368	0.33683619914936175	0.09186870708663493	21947328.05372596	1146.8140642140029	796433500.0	0.06444286767453858	3014435.7779235886	11.589642069260922	0.0	7.78935802229181	0.0	9.689500045776366	11.520000457763672	1.0	8.720000267028809	0.0	10.372333399454751	10.372333399454751	1.0	10.03133341471354	0.0	8.0	100.0	139.08988985856922	-0.7395002365112298	10.434100151559543	10.067500114440918	9.894999980926514	153.24961882993162	53.0867265613656	0.6193716079812024	0.23817558765085634	0.38119602033034605	25.64891530671419		0.0	10.37165533553125	0.0	0.5967942875512813	0.6149528635361671	1.2897194629049238	28.57143313300852	2.0167320221432306	2.037205462247793
45	2019-11-11	11.5	11.239999771118164	11.399999618530273	11.350000381469727	45575600.0	11.339719772338867	1.8137647853178134	11.108921354270505	79.78024030684914	26.81564942292047	78.07986121650475	92.50937065354906	96.79399018572913	52.8679915019672	80.9499030305678	-7.490629346450938	11.108921354270505	450650011.1000062	0.33469123339354695	0.014261812329030623	17705158.977887634	1129.8905858577186	750857900.0	0.07137070000224978	600301.3237127144	11.797066095982156	0.0	7.844934007014667	0.0	9.821000051498412	11.520000457763672	0.0	8.789999961853027	0.0	10.602666759490967	10.602666759490967	1.0	10.248666763305664	0.0	4.0	96.0	118.0430830295541	-0.8210000514984124	10.575007879238033	10.262500047683716	9.894999980926514	176.30178449518894	76.49192245729415	0.6465554958158855	0.21228758038843154	0.4342679154274539	25.68418581084408		0.0	10.607324306571972	0.0	0.6790887886489047	0.5965247226243937	1.343629087727722	26.67411086101996	-1.4866917467095675	-1.4756950480794173
46	2019-11-12	11.579999923706055	11.289999961853027	11.319999694824219	11.420000076293945	48942900.0	11.409655570983887	1.862205889645745	11.201046867172062	80.02500480066848	26.888889736599392	78.65871213384833	94.07407930685532	95.18768368836976	53.82924893472868	75.94149455185762	-5.925920693144671	11.201046867172062	445586996.8794049	0.30430155270652115	0.0385142975066408	15665277.418734008	1129.8905858577186	799800800.0	0.06735189023894585	-370707.71385971527	11.99172021958729	0.0	7.903279856706656	0.0	9.947500038146973	11.520000457763672	0.0	8.789999961853027	0.0	10.841000080108643	10.841000080108643	1.0	10.479000091552734	0.0	4.0	92.0	109.14006735802408	-0.8775003433227546	10.705006678785095	10.31499981880188	9.90999984741211	197.8631298038724	100.01031917480934	0.6660692810761475	0.1854410925189548	0.4806281885571927	25.714745540560703		0.0	10.79585948340455	0.0	0.7514428117303251	0.6038090653539266	1.2876186756645065	27.455357451714125	0.6148433371516049	0.6167373786039931
47	2019-11-13	11.359999656677246	11.180000305175781	11.289999961853027	11.289999961853027	53981300.0	11.279773712158203	1.8629411472993738	11.216206198601546	77.7988454260488	24.476299247238657	74.71277151956905	89.09774516960346	91.89373171000257	53.44116398847121	71.46954721727404	-10.902254830396542	11.216206198601546	457582873.10209924	0.33560111505126494	-0.055018841953252996	12424869.904962076	1129.8905858577186	745819500.0	0.06483457124734958	-312649.53949456755	12.131636807143266	0.0	8.002363303482955	0.0	10.06700005531311	11.520000457763672	0.0	8.789999961853027	0.0	10.962333424886067	10.962333424886067	1.0	10.648333485921224	0.0	4.0	88.0	88.78175476915884	-0.997000360488892	10.79500564541093	10.365000009536743	9.90999984741211	209.91362600296716	123.00515734653891	0.6633969466542737	0.14621500647766483	0.5171819401766089	25.747635808461506		0.0	10.952687571464852	0.0	0.809169799798583	0.6321834313559273	1.2662831630117686	26.00446332350601	-1.144883612585268	-1.1383547598285637
48	2019-11-14	11.350000381469727	11.180000305175781	11.180000305175781	11.289999961853027	30790600.0	11.279773712158203	1.8106765129986933	11.233032299496758	74.52279735646471	24.476299247238657	74.71277151956903	89.0566036377822	90.74280937141361	53.13063811509436	69.3082643259647	-10.943396362217793	11.233032299496758	466638789.6769514	0.3299020505159966	-0.0027603839291252463	10649888.489967495	1129.8905858577186	776610100.0	0.06492541443699486	-614498.6979673376	12.253216485516068	0.0	8.105783625110151	0.0	10.17950005531311	11.520000457763672	0.0	8.789999961853027	0.0	11.088000138600666	11.088000138600666	0.0	10.792000230153402	0.0	8.0	84.0	79.79691074184592	-0.06950039863586355	10.871158617171252	10.472500085830688	9.90999984741211	223.67840838080556	145.3190873864408	0.653743158185236	0.10924897440690162	0.5444941837783344	25.723529926053516		0.0	11.078150041913092	0.0	0.8525723518565256	0.6226048529953405	1.2586203368625364	26.00446332350601	0.0	0.0
49	2019-11-15	11.550000190734863	11.329999923706055	11.34000015258789	11.520000457763672	38236200.0	11.509565353393555	1.7584999982048473	11.293498547472941	74.87300856689963	13.946595934404185	77.07276005909392	97.73586888379782	91.96340589706112	53.50902109355176	70.95634677030965	-2.264131116202173	11.293498547472941	494447040.6083	0.37742646892569126	0.10068987971466888	10384810.843077652	1129.8905858577186	814846300.0	0.07065546421666859	778949.9549559937	12.38035222221022	0.0	8.234647930377669	0.0	10.307500076293945	11.520000457763672	1.0	8.789999961853027	0.0	11.207000128428142	11.207000128428142	1.0	10.922000185648601	0.0	4.0	80.0	85.08595818124817	-0.3275005340576165	10.970980438800854	10.615000009536743	9.90999984741211	237.58636347423212	166.1942952538484	0.6570772021276046	0.09006641467941612	0.5670107874481884	25.6028640345674		0.0	11.178520018271685	0.0	0.8872775135018561	0.5925228743629769	1.2598127269320947	28.57143313300852	2.0167320221432306	2.037205462247793
50	2019-11-18	11.5	11.329999923706055	11.40999984741211	11.4399995803833	50972400.0	11.42963695526123	1.6898529585670037	11.307245382990013	73.74123684214487	14.629259570284653	74.46938297461615	92.51335016628103	93.10194089595365	53.08957956746087	68.18875624560603	-7.4866498337189675	11.307245382990013	509438687.4752008	0.4308999116084347	-0.00833788112747151	8318718.333754671	1129.8905858577186	763873900.0	0.07071549387462277	424971.0868878894	12.445602396901608	0.0	8.43439771753931	0.0	10.440000057220459	11.520000457763672	0.0	8.949999809265137	0.0	11.272666772206625	11.272666772206625	0.0	11.023666795094808	0.0	20.0	76.0	74.96939668944593	-0.059999942779541016	11.043137229813539	10.639999866485596	9.90999984741211	246.36715768302554	185.32997857569566	0.6458194491617668	0.06304692937086265	0.5827725197909042	25.478372103328343		0.0	11.180000305175781	0.0	0.9108382038246571	0.6003748135594191	1.2682921112373928	27.67856620176108	-0.6968745732304438	-0.6944520329984494
51	2019-11-19	11.550000190734863	11.260000228881836	11.430000305175781	11.5	46832800.0	11.489583015441895	1.598853001875037	11.325998164457767	69.21364276367132	10.789979510702604	75.14741765581032	95.34884236708582	95.19935380572151	52.91696969458128	65.93722665383403	-4.651157632914178	11.325998164457767	540122182.3671231	0.41373953820963516	-0.0061920869806978765	7531756.807764712	1135.8166270954011	810706700.0	0.04833294195775199	-108350.5678150721	12.513088179095558	0.0	8.61091189338369	0.0	10.562000036239624	11.520000457763672	0.0	8.949999809265137	0.0	11.327666759490967	11.327666759490967	0.0	11.074666786193848	0.0	16.0	72.0	70.38835114952083	0.3680002689361572	11.113423809842226	10.714999914169312	9.90999984741211	254.95070771321596	202.78746678344606	0.6344258647942898	0.04132267600270845	0.5931031887915813	25.36101620088381		0.0	11.260000228881836	0.0	0.9250711233100568	0.6643513582127444	1.2824069229665442	28.34821373927503	0.5231086097334359	0.5244792116914532
52	2019-11-20	11.489999771118164	11.260000228881836	11.4399995803833	11.390000343322754	46690100.0	11.379683494567871	1.534705947427188	11.32937063734829	71.75571891078232	4.208600414486217	71.40345466331424	87.50002352815693	91.78740535384122	51.74839614200476	67.97079723165895	-12.49997647184307	11.32937063734829	546212346.9210515	0.38501696499707505	-0.014778367411751554	5722092.268051713	1124.9523280494184	764016600.0	0.047421633065355705	-200971.2623753407	12.542338417247958	0.0	8.806661655231292	0.0	10.674500036239625	11.520000457763672	0.0	8.949999809265137	0.0	11.368666744232177	11.368666744232177	0.0	11.123666858673095	0.0	12.0	68.0	61.718375964564935	0.29550023078918386	11.155974045762306	10.727499961853027	9.90999984741211	256.42322060817844	217.3704463323798	0.6094944415829016	0.013113002233056115	0.5963814393498454	25.269989527866816	11.579999923706055	1.0		0.0	0.9281339196916795	0.6294532162828638	1.251781059987233	27.120539004800403	-0.9611227767642117	-0.9565187537151854
53	2019-11-21	11.619999885559082	11.3100004196167	11.329999923706055	11.529999732971191	41688800.0	11.519556045532227	1.4910294308381928	11.336087430227087	70.58574466649266	5.104826365642897	73.23139777730098	92.49998609224734	91.78295066249666	51.21052900417368	69.97135512831578	-7.500013907752658	11.336087430227087	563694664.1788948	0.4090765025120017	0.06692444790202418	5738422.880498009	1138.7796006186275	805705400.0	0.04674381199985562	65815.39604169445	12.527986031544419	0.0	9.079014033305434	0.0	10.803500032424926	11.529999732971191	1.0	9.0	0.0	11.394000085194905	11.394000085194905	0.0	11.141000207265218	0.0	8.0	100.0	67.81645952302098	0.21650042533874547	11.213516459179058	10.757499933242798	9.929999828338623	258.8494560409447	229.1037615780479	0.594183512126186	-0.0017583417789275302	0.5959418539051136	25.261291570488833		0.0	11.260000228881836	1.0	0.9244578068699667	0.6520677911671188	1.240875644803391	28.68303218618873	1.221650351992487	1.229142980057163
54	2019-11-22	11.720000267028809	11.489999771118164	11.489999771118164	11.550000190734863	38481800.0	11.539538383483887	1.4346176456002624	11.337539903233955	68.40593303015987	4.809434763660129	73.49208702499143	82.99999237060547	87.66666733033655	50.829443103771574	66.45419273600109	-17.00000762939453	11.337539903233955	545290422.1725342	0.3978555340173221	0.08367602014227773	5028598.699794018	1140.7549790949315	844187200.0	0.03491103636899715	579167.2252264287	12.47040154102281	0.0	9.391598542900532	0.0	10.93100004196167	11.550000190734863	1.0	9.069999694824219	0.0	11.412333393096924	11.412333393096924	0.0	11.177333450317382	0.0	4.0	100.0	75.51615761378979	0.3589999198913567	11.26528318711072	10.807500123977661	9.980000019073486	257.3017289278345	238.1037554038974	0.5770119257110338	-0.015143942555263856	0.5921558682662976	25.297952614462098		0.0	11.260000228881836	0.0	0.9148416559030901	0.7374001171729151	1.225463758862593	28.906251579922216	0.17331423601563145	0.17346451194164558
55	2019-11-25	11.84000015258789	11.569999694824219	11.65999984741211	11.579999923706055	56710200.0	11.569510459899902	1.3949705881230976	11.349673541921478	67.95325465318066	2.5686444892195524	73.90262783992722	75.23807793788403	83.57935213357892	50.60837108622277	59.49348967979908	-24.761922062115975	11.349673541921478	492781066.75355405	0.3445998704396055	0.04761051808513634	4553269.007929567	1140.7549790949315	900897400.0	0.03430915302571338	214050.17379861354	12.359700603863564	0.0	9.753299502947959	0.0	11.056500053405761	11.579999923706055	1.0	9.069999694824219	0.0	11.442333380381266	11.442333380381266	0.0	11.20633341471354	0.0	12.0	100.0	83.26564264295632	0.4635004043579105	11.313701146586926	10.867500066757202	10.039999961853027	253.8156652667972	244.32070378866683	0.5593759102015827	-0.02622396645177194	0.5855998766533547	25.247703752710635		0.0	11.278400230407716	0.0	0.9003230798886335	0.7086612892123427	1.1601046288242398	29.241070026835935	0.25940120747822704	0.25973794351326074
56	2019-11-26	11.670000076293945	11.3100004196167	11.619999885559082	11.350000381469727	64193900.0	11.339719772338867	1.3182941128225885	11.349677175506345	58.22809289648102	-1.4756950480794224	65.52395602094944	34.66669718424479	64.30158916424473	48.116025819655505	50.13755120422154	-65.3333028157552	11.349677175506345	442852477.86466515	0.2907523374564725	-0.12057190707525621	1793578.0618875404	1140.7549790949315	836703500.0	0.022858128681349843	-1127707.9400496173	12.105561260596954	0.0	10.235438914879122	0.0	11.170500087738038	11.579999923706055	0.0	9.979999542236328	0.0	11.443666744232177	11.443666744232177	0.0	11.20066680908203	0.0	8.0	96.0	51.7983506111519	0.17950029373168874	11.319285644261203	10.867500066757202	10.039999961853027	247.08349516202915	248.45068925078482	0.5208363230547945	-0.051810842878848073	0.5726471659336426	25.145397171234773	11.84000015258789	1.0		0.0	0.876760820812049	0.7901553130411515	1.0725387973770495	26.67411086101996	-2.0061688019346935	-1.9861791342976054
57	2019-11-27	11.470000267028809	11.260000228881836	11.390000343322754	11.289999961853027	45498700.0	11.279773712158203	1.2295294621411497	11.349428779195614	49.962453665101	-0.5286380405295606	63.50135469153396	21.428522771705293	43.77776596461135	45.45552973665462	46.046546489951645	-78.57147722829471	11.349428779195614	410353288.3655257	0.26592699388358904	-0.05769396657129013	1147361.0399015616	1134.7245143262007	791204800.0	0.012728017694112026	-1515529.2834382928	12.02846142929042	0.0	10.430538776703234	0.0	11.229500102996827	11.579999923706055	0.0	9.979999542236328	0.0	11.45000009536743	11.45000009536743	0.0	11.204000091552732	0.0	4.0	92.0	28.650446818686323	0.19049997329711843	11.314780154659946	10.955000162124634	10.039999961853027	238.89326107019278	250.1412284384945	0.47991967488712106	-0.07418199283721727	0.5541016677243383	25.069099014421333	11.84000015258789	0.0		0.0	0.8453304692955333	0.9151189487221778	0.999999747036021	26.00446332350601	-0.530040275433663	-0.528638040529561
58	2019-11-29	11.359999656677246	11.220000267028809	11.279999732971191	11.270000457763672	22739300.0	11.25979232788086	1.1198235427632053	11.348960235714463	43.243639264703305	-1.313481764694977	62.80543832264385	13.636389908389447	23.24386995477982	43.038437124286865	40.51412587322468	-86.36361009161055	11.348960235714463	403856478.2796947	0.30040455269357536	-0.046175538727135305	918484.5022957555	1132.7144233039476	768465500.0	0.002867714421699866	-280804.6340982112	11.850575303421056	0.0	10.73742499412533	0.0	11.294000148773193	11.579999923706055	0.0	10.380000114440918	0.0	11.45100008646647	11.45100008646647	0.0	11.208000151316323	0.0	4.0	88.0	4.1651033811920755	-0.004000186920166016	11.307890970522058	10.945000171661377	10.039999961853027	228.57654762355014	249.14013778841868	0.44079789978694706	-0.09064301434991306	0.5314409141368601	24.93652256315641	11.816800155639648	0.0		0.0	0.8080354154182756	1.0057141440255302	0.974285398210798	25.781254573459055	-0.17730061131633335	-0.1771435266335719
59	2019-12-02	11.520000457763672	11.140000343322754	11.3100004196167	11.15999984741211	68711100.0	11.149890899658203	0.9887942061704749	11.330022150887098	41.757700177452485	-1.1514624878668385	58.97703613036909	2.8570727912556215	12.64066182378343	39.88861421046291	34.228228194573695	-97.14292720874438	11.330022150887098	342377944.1301335	0.17590959946948653	0.022121856992476367	-292479.4177361018	1132.7144233039476	699754400.0	0.003429146183374562	-710934.4926214004	11.707438261869946	0.0	10.958562008973558	0.0	11.333000135421752	11.579999923706055	0.0	10.930000305175781	0.0	11.431666755676268	11.431666755676268	0.0	11.172666835784911	1.0	4.0	84.0	-19.271008917767272	-0.043000173568724875	11.285138490043604	10.93500018119812	10.039999961853027	213.85566610314976	245.52774983509914	0.3963486210361218	-0.10807383448059071	0.5044224555167125	24.9820708525741	11.780992162322997	0.0		0.0	0.7648280718646289	0.9527774841696661	0.9305555445176567	24.553569195297918	-0.9808425389163933	-0.9760479670236855
60	2019-12-03	11.109999656677246	10.8100004196167	11.0	10.989999771118164	64048700.0	10.980045318603516	0.7752354004803834	11.288430017641637	33.62515555112414	-2.6572204760718554	53.54482644751022	17.475669724906552	11.323044141517181	35.53528174161792	32.805335524521794	-82.52433027509345	11.288430017641637	355187602.6877928	0.10747176555410282	-0.1733053542554305	-1806165.7704206607	1115.4598049335382	635705700.0	-0.011700828942487676	-1646305.9860137703	11.698237584038202	0.0	10.973762633399543	0.0	11.336000108718872	11.579999923706055	0.0	10.970000267028809	0.0	11.386333433787026	11.386333433787026	0.0	11.114333597819009	1.0	4.0	80.0	-163.11260689334836	0.18400034904479945	11.239732533285844	10.855000257492065	10.039999961853027	197.74122069652702	239.1711401665781	0.34344563449238485	-0.12878145681946218	0.47222709131184704	25.117122101069288	11.729712816802978	0.0		0.0	0.7149368714403186	1.0737703786062123	0.8306013335289322	22.656246923309364	-1.5350195691257618	-1.5232981955046077
